xbox,ybox,width,height,onpix,xbar,ybar,x2bar,y2bar,xybar,x2ybar,xy2bar,xedge,xedgey,yedge,yedgex,letter
2.38757,4.21463,3.20363,3.03633,2.4677,7.01776,7.06387,4.21822,5.10283,8.81153,5.76954,7.14683,1.96689,8.15548,4.34883,8.51997,B
2.98894,7.12536,4.96023,4.82739,2.31394,11.8339,1.99704,2.27393,1.47374,8.77217,1.60936,8.70327,3.3039,5.36389,1.82202,8.57417,A
3.64909,7.28667,5.25784,4.8419,3.25817,7.14513,7.89063,5.7215,7.96358,8.45358,5.11232,7.15341,1.7671,8.18219,6.26542,8.9272,B
7.93471,21.4412,8.59241,13.0448,3.96394,12.4467,5.28054,2.34376,6.62542,11.0419,2.02168,16.4662,4.36387,8.8657,6.01012,14.5355,C
4.97774,12.1644,4.26371,6.99807,2.58449,12.0354,3.77092,4.39781,1.50216,10.221,1.94897,9.84056,4.05342,6.61539,4.3272,8.17056,A
1.24015,1.00339,2.03812,1.16972,1.16936,6.9837,6.77702,3.96209,4.37465,7.00846,5.00679,8.78595,1.85317,8.01444,4.66183,9.63019,B
1.7619,4.02731,3.59094,3.58733,1.93141,11.0014,2.44081,2.57595,1.32984,8.75667,0.979488,9.16829,2.21876,7.02716,2.32205,7.1941,A
2.34947,4.91174,3.75598,4.64729,1.80966,5.12903,6.95919,5.90242,9.08427,7.98051,5.87251,12.9646,0.398165,8.25999,3.18189,8.05695,C
4.74578,9.73039,4.50888,5.29258,3.6504,6.64411,6.07398,4.76734,3.43864,8.38642,6.35917,10.2319,4.1913,9.59609,4.35009,7.74737,C
6.94699,11.2148,6.76228,7.43126,6.59651,7.00079,6.10684,5.6207,5.8995,5.78795,7.52938,9.63763,6.09445,8.20629,6.2004,8.93518,B
3.52509,11.86,5.18113,8.63064,2.29658,8.53932,9.26316,10.3886,9.59824,7.75742,8.50778,15.2086,1.79351,8.50098,5.35516,12.4902,C
1.17576,5.13995,2.63305,1.8476,0.363638,10.4849,1.63825,3.38064,2.24241,10.5753,2.75719,12.1097,1.14166,5.62871,0.988349,8.03266,A
5.84919,9.68691,6.49304,6.68346,3.0284,8.09502,2.72489,0.956294,2.036,7.71712,2.33678,8.85785,4.21923,3.72678,2.73727,7.08271,A
23.8905,-19.3732,-1.72169,-25.3732,12.6073,28.1586,-35.5341,-14.2459,-27.5738,22.7489,-22.0262,34.2959,70.6258,-9.8492,-1.86497,25.5478,Unknown
3.27743,8.98447,5.5701,7.30474,3.21012,8.09003,4.47108,2.171,0.510953,7.30073,1.84308,9.06748,2.48005,6.79576,2.93681,7.75799,A
2.56374,6.61504,3.97511,4.2142,2.25587,9.45855,2.83542,2.08847,1.35117,7.42068,1.1034,7.43157,1.40948,5.64349,1.75473,7.76228,A
6.29249,9.67749,7.15245,6.78691,4.97089,10.3062,2.72467,5.83096,5.46956,9.67684,2.60167,10.1095,2.29112,8.44872,4.31012,8.80789,B
9.39987,20.961,11.8881,12.7479,14.4758,7.72135,9.87189,8.79693,5.39313,12.2652,7.7372,13.7868,4.71739,13.5104,13.3003,11.9686,Unknown
1.7082,1.26284,2.41556,1.50003,0.695928,6.95067,5.54344,3.06909,2.85947,7.97285,4.08543,10.6353,1.85818,7.93058,2.8953,9.9928,B
6.17536,6.83512,3.90276,2.94201,3.52622,8.40359,5.4656,3.11542,2.52405,8.39051,4.94158,8.12191,5.04941,6.37652,7.08144,7.5517,B
8.01768,11.3569,6.51716,8.47682,5.48474,8.52629,10.5676,6.71981,8.09424,11.7154,10.7245,5.81598,3.38201,11.1187,8.14837,7.32654,B
6.89032,12.1791,11.4176,5.95356,6.59668,12.3403,5.90775,4.82106,6.48199,7.55196,2.38689,7.1563,4.05676,5.11188,5.91443,5.83849,C
2.24429,3.53529,3.86954,4.18142,1.97674,10.1555,4.06537,3.25382,3.20538,9.56536,2.54891,9.01993,1.67407,7.98215,3.26518,9.51882,B
4.85915,8.61344,6.68627,5.75659,5.95146,7.64435,6.25834,2.86793,4.75264,7.37739,3.71513,6.65285,4.19598,7.13122,6.40355,8.57483,B
4.33733,11.0408,5.0102,6.79403,3.25336,7.37613,5.74335,1.16534,0.681187,6.44873,3.07753,8.18849,3.04306,5.53692,3.68244,6.98173,B
5.38119,10.9902,6.77427,7.83509,5.95073,8.51094,5.91933,1.96565,5.49391,8.00388,3.4705,6.19551,3.53488,7.28878,5.2488,8.26913,B
2.13891,2.99925,3.53024,2.8362,1.30421,9.63614,3.23735,1.76965,0.156868,7.86751,1.90563,8.77339,1.75758,5.87436,1.4106,7.73967,A
2.24684,5.80439,4.32926,6.10085,2.4099,9.05029,4.29354,3.3184,5.15111,8.26566,2.37696,9.55597,2.46141,6.87575,5.33452,9.24685,B
3.34718,3.92877,5.01226,3.73507,3.30748,8.40252,4.20603,3.00787,3.91407,7.46147,3.20994,8.94225,2.63062,7.42449,3.46354,7.87206,B
2.95054,4.73771,3.1788,-0.150589,-0.713041,8.64551,4.97595,3.64066,2.88402,13.7742,7.47292,10.6774,0.799113,6.74447,2.95003,12.3503,B
2.44347,3.4794,2.91793,1.81236,1.55934,6.93395,8.86134,4.61803,6.35438,9.12792,7.94315,10.2378,1.30082,9.26495,3.25278,9.20338,C
4.23128,10.0674,6.95135,7.01038,3.79329,10.4499,1.24195,3.12748,2.45356,8.10393,2.06544,8.88918,3.39211,6.67659,3.48123,6.93868,A
3.55894,5.07031,4.86965,4.49571,3.29616,7.41575,6.1561,3.86834,6.51687,8.95794,5.43127,8.98021,1.68712,7.77517,3.5737,9.2758,B
7.76785,10.6272,7.4525,7.25519,6.66277,11.6954,9.24369,3.38517,6.95982,9.52824,7.78162,5.78315,5.82042,6.2041,9.29546,11.0835,B
7.43002,11.7123,8.36919,8.99573,8.77412,10.3135,9.02527,6.30293,8.67324,10.2765,6.42099,5.80414,3.70867,8.75968,9.34222,11.5201,C
2.52519,6.64751,4.79172,4.88818,3.12289,9.76357,3.38172,1.97356,2.32306,8.42661,2.13557,8.76336,2.53219,7.17343,1.81632,7.38417,A
3.51573,6.75679,5.04292,5.07145,4.71495,5.7542,6.64412,3.1872,2.54745,6.3935,4.52162,9.8271,7.07282,7.86869,5.41989,6.1476,B
7.25441,13.7694,6.95151,8.48291,5.16431,9.35808,3.8343,4.26984,3.52699,9.89417,2.65668,9.61363,3.83195,6.92978,3.00533,6.90529,Unknown
5.45506,12.1296,5.48324,7.29215,6.52385,8.18175,2.98776,2.37178,1.36939,7.33912,4.11266,9.75866,5.98635,5.60778,5.72923,6.03528,A
3.53689,8.58034,6.28732,7.83101,1.8438,8.88121,1.35137,2.28826,3.0748,8.92684,-0.519501,7.78749,1.63058,6.25276,3.62611,8.12364,A
2.74992,5.99367,3.53287,3.98089,2.71487,6.01754,6.41799,7.20792,5.47112,7.30039,5.92566,8.98198,1.66572,8.95252,4.76734,8.2339,C
3.03613,3.69794,4.07683,5.54341,2.08092,6.73131,7.8851,7.80187,8.6743,6.84222,6.85892,13.5782,1.25355,9.94489,7.47049,11.0024,C
1.75557,2.95559,3.47785,4.58146,2.32223,8.58361,10.1805,5.9815,6.90965,7.22911,7.56131,9.41008,1.8057,9.83169,5.72064,12.0011,B
3.23144,7.75222,6.2812,5.23932,3.70209,9.14982,3.20213,1.70466,2.27288,6.14362,1.16088,8.93435,4.18377,7.66518,2.4602,6.75898,A
3.22737,5.65173,4.56486,3.98425,2.85286,8.89042,5.42439,6.38319,6.67613,9.51514,5.58917,13.9451,1.67084,9.12836,5.12441,11.9357,B
3.02728,8.08258,4.18888,4.71147,1.93953,5.47911,6.09787,6.48253,8.9625,6.20529,6.13254,9.98553,0.83114,7.70364,3.94743,8.77814,C
2.52046,4.86733,3.69376,3.49876,4.50508,7.58408,7.30899,4.86016,5.01644,7.30065,6.28985,5.65129,2.73601,7.83839,7.11734,8.95915,B
9.8163,14.4553,8.94671,8.96504,6.92473,8.91642,9.14682,7.18126,5.51099,6.96858,5.4172,8.38233,4.54642,7.8077,10.9893,5.40722,Unknown
1.55288,3.83217,3.06092,2.44756,1.31246,9.58603,0.701217,1.79669,0.885247,7.68355,2.12617,10.2256,2.00326,5.62566,1.98587,6.93465,A
2.93981,5.96392,4.01974,5.11589,1.42066,8.4422,3.78693,2.01633,0.420131,7.32884,0.136976,7.03316,1.15612,5.41212,1.56418,6.17346,A
3.52544,6.34888,4.09009,5.08862,1.30507,5.42234,9.84326,8.27153,10.8933,11.7766,10.2248,14.7198,1.2698,10.5936,2.81621,8.64001,C
3.53224,10.2935,4.22915,6.50557,4.12333,10.827,3.85886,2.3706,2.45803,9.99331,2.82501,9.7645,3.22865,6.10259,3.88139,8.76265,B
2.87533,6.23911,4.31767,3.36,2.38397,8.21786,4.72931,4.51642,5.54878,9.42839,4.10105,8.91192,2.04218,7.38826,3.75567,9.02942,B
2.62221,2.4314,2.80945,1.22047,2.35168,8.08129,7.34044,2.70123,5.0468,6.67602,4.62956,4.32528,1.63455,8.28216,5.24428,8.48248,B
2.50295,3.20236,3.78178,4.06542,2.93911,6.49586,7.72956,9.02716,6.89083,6.42904,6.73014,8.27799,1.65829,8.70056,9.00187,10.9747,B
4.12044,9.41518,5.06001,4.92196,4.784,7.1925,7.98215,4.49754,5.4317,8.30079,6.66456,7.40059,4.38453,9.41255,6.70862,8.88671,C
2.97392,5.88892,3.80922,2.52713,3.35237,8.2549,8.46655,4.8444,5.76481,9.2117,6.63694,6.24956,2.57004,8.56076,5.88352,10.2482,B
2.22037,5.24976,3.67487,3.93396,2.11172,8.02811,5.64824,4.47086,3.83298,8.00354,4.14326,7.37846,1.79445,7.28663,4.9017,9.67187,B
4.56596,9.17356,7.18042,6.42993,4.05722,7.88633,3.67176,1.64161,3.00341,6.82665,0.689622,5.50347,2.95802,6.06839,3.3791,7.56256,A
4.23314,5.92898,5.99898,4.80625,7.23607,7.20127,6.56021,3.79713,3.39994,5.70005,5.2803,7.30424,5.17551,9.38781,5.57349,5.97935,B
4.76053,8.61992,7.0404,5.42157,6.04281,7.97189,6.2856,3.10364,3.84871,7.72166,4.03635,5.94418,4.91137,7.30046,5.11572,7.97277,B
4.65326,10.3793,5.06611,6.42717,6.37914,6.30519,6.01284,6.98486,4.38795,7.94346,7.35375,6.93177,4.03897,6.68291,9.45002,9.38987,B
6.23735,11.646,7.24772,8.82505,3.31284,12.89,1.62224,2.38475,1.83046,10.3126,2.66832,11.8258,2.94373,4.84599,4.95177,8.91154,B
4.14007,6.57412,5.79275,5.51369,2.25614,6.55055,7.53949,7.53724,10.8347,8.4012,6.72354,14.4252,1.05416,7.98665,3.93916,10.0415,C
6.36122,10.9976,6.09339,6.72209,6.61647,8.56071,6.71225,4.29456,5.10469,9.15028,5.61353,8.41992,5.29747,6.66845,5.39796,9.67329,B
6.29106,12.4955,8.34172,9.663,4.01811,7.17655,7.98587,8.55307,9.40559,3.93969,6.59385,12.0396,2.56214,10.8824,4.3302,5.84183,C
2.4446,4.74294,4.3529,3.99835,2.71278,9.20338,2.58817,0.870866,1.47608,7.2427,2.10065,7.96011,2.25166,6.20876,2.53268,7.42244,A
1.18571,2.89836,2.43792,1.6332,1.85427,7.38814,3.94698,3.29225,2.20216,8.1041,3.66537,9.06132,1.66345,6.66135,1.89717,7.10881,B
4.1055,7.56059,5.29175,6.25441,5.45934,5.73032,5.31517,6.07964,6.10564,4.7102,4.95121,5.59703,2.62735,6.35606,7.086,7.5767,A
4.05496,8.88452,5.71483,6.12368,3.90558,10.1415,4.68506,3.78762,4.10579,8.91204,3.05122,6.62984,1.85392,6.44736,4.50184,10.1042,A
3.23424,7.47842,4.46638,5.49895,6.13945,5.25322,3.67708,0.271303,1.01809,4.88703,3.81432,9.08775,5.47971,6.78717,6.65072,5.79991,B
2.53814,8.07391,4.16943,6.22251,2.46433,10.8413,1.81486,3.30922,1.54123,9.54285,1.58221,10.1137,2.53374,6.98404,2.47058,8.20026,A
2.26635,5.86906,4.15652,5.62918,3.37733,6.19584,8.74454,9.10678,7.94948,7.07904,6.00805,9.04818,1.75786,9.58434,9.22945,11.7486,B
2.83081,5.5439,4.12478,3.5999,1.97293,5.9008,5.07837,2.11356,4.12715,7.18602,3.05807,7.49851,2.25488,5.71064,3.62884,7.79171,B
4.61294,9.94999,7.64519,7.78402,7.26378,8.685,7.61227,6.96453,5.67472,5.02537,5.83975,8.40368,5.40169,7.66063,8.22273,6.96864,B
-1.00661,0.670023,-2.18764,2.31582,-1.66182,-0.257174,4.13076,-0.153026,2.18321,4.50627,0.564449,5.74269,2.08125,5.39558,-1.18494,4.94321,A
2.96624,3.70412,3.58296,2.87009,1.17387,5.83018,6.64903,7.11707,8.37342,6.99785,6.6882,13.243,0.607765,7.93879,3.52011,8.92521,C
7.23706,13.0645,8.56594,10.6516,5.71049,7.91605,10.0918,6.0221,7.80237,10.2859,8.95815,12.3851,4.34649,8.52941,4.5363,9.23434,B
8.37796,14.6902,11.5149,8.95058,6.86684,9.78525,6.51355,3.68782,6.71849,7.94863,5.55809,8.79015,8.25073,8.63601,6.36004,7.85767,B
4.24541,7.88155,4.51281,6.57396,3.09695,6.63996,8.18907,9.50521,8.7858,8.25644,7.03347,9.6659,1.62326,9.55454,5.93971,10.6891,C
3.8868,8.23989,5.45541,5.24173,2.76065,6.29828,5.09808,4.83262,3.87496,8.21794,4.28642,8.94634,2.24084,7.40876,2.66395,7.9064,B
5.1152,13.4052,7.6332,10.0487,6.9374,11.0416,2.63251,2.73736,2.00902,9.6482,1.47228,9.66723,3.86109,5.77604,3.29489,9.37322,A
3.76769,8.90021,5.4828,5.71186,3.61898,8.95365,9.39083,6.23304,6.89784,10.0826,6.58972,6.94803,3.1798,7.93183,7.40388,10.7403,B
3.69542,6.67422,4.68913,6.18571,3.97993,5.88347,8.30569,8.85788,6.98713,6.63081,7.87456,7.2249,1.16216,8.12509,9.07862,11.441,B
4.54244,9.05796,5.96576,7.29183,2.38631,4.39991,8.00227,7.92533,8.64734,7.34234,8.4133,14.8557,0.957182,9.44498,3.84618,10.9165,C
2.85345,7.3001,3.83037,4.4216,2.37074,4.96209,6.38726,5.30902,4.80104,8.27068,6.03522,11.0607,1.7741,8.81934,2.26585,8.61132,C
6.25868,10.7457,7.34731,7.04397,4.8334,7.0663,5.25476,4.33933,4.87278,8.01146,3.83825,8.55151,2.79458,8.02278,6.57341,10.2821,B
8.6399,15.2459,9.13989,10.1617,7.23566,8.57054,3.1278,6.157,5.76766,13.46,5.35015,13.6317,6.62264,10.4756,6.10351,8.89604,A
6.72215,6.09759,8.90689,6.35916,5.50825,4.08404,4.26201,4.98606,6.20385,4.23374,2.30104,6.29174,2.33763,7.31243,5.09133,6.61172,B
4.77407,11.66,5.48278,8.48146,2.11646,7.22782,4.32095,2.06619,1.49085,6.88065,1.55996,9.98253,2.28789,7.36286,3.391,8.59857,A
4.18566,6.16338,5.95771,4.87637,5.18398,7.17559,4.27194,0.295284,2.46403,7.58679,4.13077,9.03717,4.29257,7.26964,5.7699,8.06663,B
3.30749,9.05239,5.52093,6.2645,4.57593,8.79433,5.05492,2.50548,4.71609,7.39072,3.74396,7.25892,4.47952,6.73883,5.4883,8.25146,B
3.17473,6.70163,4.1514,4.69129,3.01819,9.27262,2.80155,2.67577,1.84871,7.97036,2.44206,8.73946,2.05072,5.74623,3.94926,8.51854,B
3.92144,7.3954,5.17348,5.96925,3.44914,5.13586,7.67682,5.02533,4.30804,9.21761,7.01176,11.4692,2.47655,9.45654,2.82123,8.60373,B
3.91922,11.5125,6.99692,9.76866,4.27051,12.0665,5.29618,2.98404,2.59136,8.85296,0.248932,9.58105,3.5149,7.31649,2.41578,8.63656,B
2.37822,3.41365,3.00132,1.94632,0.381433,9.88635,4.16836,2.94122,-0.375567,9.69851,2.13354,11.1045,3.39824,7.8588,1.88223,10.4492,B
8.35569,14.427,7.41556,8.4704,6.99623,10.0611,9.98667,8.60563,10.9602,8.88112,8.18475,10.8233,0.576584,9.37153,2.95069,6.69772,Unknown
2.72213,4.76088,3.24776,2.88179,1.05783,8.73801,2.92458,2.66379,0.316159,7.92979,1.98976,8.83989,2.90055,6.32765,2.28714,8.04246,A
7.99752,13.9036,6.75618,7.90442,4.90657,9.36958,3.95208,3.16581,3.5765,10.7924,3.29886,9.39372,6.92107,3.0243,6.64815,8.88296,A
3.68872,7.66065,5.82885,5.43116,5.89107,6.96554,4.93132,4.6164,4.14242,6.32766,4.32404,6.84818,3.82473,7.47618,6.74615,5.46407,B
1.84944,2.68048,2.68501,2.96845,1.65157,8.54831,7.04912,5.80634,5.53437,7.60692,5.65176,6.70417,2.06872,9.28432,5.97308,10.6167,B
33.5675,46.4091,2.43444,41.8932,41.3788,0.00302428,-3.72491,18.2662,9.97309,-39.0939,55.308,3.95763,20.1268,-24.0379,24.927,17.6858,Unknown
4.59778,7.52146,6.10444,5.7602,5.32047,8.90749,7.2057,4.62455,7.1133,8.83605,3.77713,5.9134,2.28491,7.95069,5.30096,10.6812,B
2.39446,4.24945,4.16825,3.76535,3.60216,8.27548,6.63533,4.27594,4.86056,6.8636,5.81009,6.01128,3.28788,9.0593,5.4697,9.04722,B
8.50905,14.6439,6.76037,8.60123,6.3874,4.78498,3.64132,5.82746,4.6824,9.00502,4.74638,9.49627,8.92748,7.24314,8.7738,8.00943,B
3.98157,7.59502,6.18949,6.37119,4.64628,11.0938,2.63996,1.84718,2.25537,9.96228,2.45099,9.47377,3.56589,3.84734,3.33773,9.39768,A
5.64921,11.9963,8.31024,8.8933,5.23965,11.2862,1.32433,2.22772,3.60615,8.92497,1.59027,7.74123,3.08532,6.13105,4.74168,9.263,A
3.75578,7.04982,6.11393,5.75231,5.52561,8.02881,7.51864,4.9638,4.32547,8.1087,5.12063,4.7199,2.49021,7.0851,7.87193,9.08598,B
7.06949,13.3467,8.9574,9.25169,6.1638,15.2281,4.11847,3.23972,1.6617,15.2904,0.722378,11.6439,5.24048,5.26521,4.09034,12.9275,A
2.30609,4.29892,3.75289,2.95672,1.55344,6.77647,7.57225,7.82022,8.67055,8.12945,6.75818,11.7569,1.27122,8.9361,4.46509,9.09687,C
3.62869,6.90297,5.52396,6.68219,3.38768,9.34458,2.64319,2.98117,2.06378,9.24218,2.41702,9.08459,3.31324,6.49232,4.74503,9.29251,A
2.69098,6.40354,4.43728,4.63065,3.30568,5.99481,7.50211,4.68128,5.44491,7.68921,4.56535,8.72934,2.04854,8.60393,4.37668,7.88562,B
4.48844,6.10207,6.11009,6.30396,6.47639,6.53718,5.79426,4.22165,4.814,4.05855,5.89099,9.78627,6.41865,11.7352,5.89743,6.4483,B
3.24636,9.43095,5.28862,7.18127,3.54854,11.5395,0.377558,2.24274,2.48593,9.14386,1.02446,7.88459,2.89618,5.6537,2.39794,7.48006,A
3.90677,6.39185,5.60047,4.92024,4.27932,8.48169,7.43466,6.98975,5.8543,7.39439,5.52983,5.78366,1.3994,8.11923,9.22836,8.61118,B
7.53833,15.3641,6.41997,10.3756,2.82082,5.198,9.50946,6.74099,10.6025,15.9416,10.8693,13.871,1.24658,11.1318,3.65957,9.16072,Unknown
2.27123,3.53651,3.01741,2.27637,1.40147,7.54093,5.66476,3.71307,3.39795,9.25192,4.10828,8.04838,1.87424,7.47749,2.39044,7.86384,B
4.84813,10.0698,7.13331,7.1271,4.98394,8.30918,4.6314,3.61686,3.43332,6.37357,4.19347,10.1398,4.3206,7.56773,4.25363,8.27982,B
5.40407,11.9044,7.17375,7.9865,6.41328,8.51334,4.7402,3.72983,3.28675,7.7029,4.19753,10.2693,5.69322,5.92819,7.15782,7.98431,A
4.18809,11.7046,6.82288,7.96922,4.9013,9.23498,5.73885,2.57712,3.22463,10.2012,4.49861,8.5504,5.11808,8.19983,6.30052,8.71126,B
5.54379,8.57664,7.929,6.07683,4.76654,7.32174,8.34898,5.59729,8.15797,8.31168,4.9376,5.91887,2.36499,7.03871,6.2815,8.73889,C
6.43679,8.19791,6.30251,7.80221,7.97266,5.63983,6.76721,3.21669,3.85578,9.10941,8.45338,10.3238,7.31703,8.7051,4.57566,4.35344,B
1.61696,4.1454,2.46562,2.34786,1.43887,6.5442,8.14133,6.31093,6.19034,8.60485,7.71475,9.82727,1.15265,9.03023,4.87517,9.75371,C
2.57957,7.32857,5.18942,5.12704,2.68588,9.69727,4.13089,1.95514,1.03896,7.69744,2.1803,9.67889,2.18807,5.85593,1.88745,8.21486,A
2.70141,2.01141,3.41143,1.15203,1.73544,8.22428,7.31727,5.01511,6.07138,8.28119,7.18817,7.46096,1.32586,9.58883,5.7051,10.1581,B
6.60348,12.9364,7.15969,6.84371,4.71831,7.88485,5.77628,5.02145,4.24973,6.9471,4.06293,11.0449,6.47038,5.29733,4.19101,6.9642,A
3.53742,7.15423,4.9434,5.90574,4.94759,9.34777,6.24902,5.54279,5.40402,7.70064,5.59813,7.26294,2.23616,8.23601,4.43172,5.73039,B
5.93492,11.34,8.72885,8.93331,7.48204,8.59572,10.0169,4.48186,7.04686,8.95503,6.22526,7.28265,4.50702,9.49622,9.47461,12.709,B
3.02506,8.3224,5.61354,5.7642,2.4735,10.9385,3.7249,2.03691,3.83638,8.36869,0.330698,7.50023,2.12336,6.08857,2.60152,7.62133,A
3.8502,8.65618,4.82108,6.22487,2.94186,5.52851,6.27589,7.98632,7.94451,6.36788,5.82118,10.6638,1.05287,8.73945,5.37527,9.90344,C
23.1713,14.0369,16.129,3.83942,10.1289,27.0968,6.81885,-1.98145,6.02629,-1.22021,14.63,29.1247,17.4515,6.35179,6.22118,11.19,Unknown
4.21543,9.84752,6.57928,7.07649,8.07361,7.31441,5.78586,4.11525,3.4277,6.26614,5.26614,7.44388,7.24774,5.55924,6.4269,6.8653,B
2.59825,5.15802,3.99111,3.74469,1.4557,4.99542,7.62702,4.56184,5.91173,9.18312,6.01466,10.576,1.62735,8.38631,2.83371,7.91028,C
4.20186,11.6714,6.37284,8.90424,5.02438,11.9293,3.41658,4.85288,3.09937,9.39959,1.51294,9.503,3.37876,5.42242,3.38951,9.60373,A
3.83352,5.41629,6.97955,7.96591,3.44325,6.39449,4.96118,1.85322,0.644916,6.76234,0.936294,7.60738,2.86094,8.041,3.53464,8.95586,A
5.59876,10.3562,6.02479,5.92733,4.374,6.4319,5.1476,3.14184,4.86648,9.26233,6.46135,13.1773,5.00883,7.93657,4.94383,7.8042,C
1.80464,2.35779,2.51588,1.63924,1.63796,8.28197,7.57635,7.41811,6.84884,6.0848,6.68843,7.30153,0.944346,8.66188,6.53158,10.636,B
2.24395,1.97548,3.77216,3.17642,1.94299,5.63123,5.49728,3.53091,3.44519,4.46597,5.60119,10.7092,3.69611,9.14822,4.59838,7.65884,C
10.0651,13.0109,6.18251,5.28297,2.98585,7.27875,4.64294,4.0942,3.50108,10.3968,4.69066,8.79517,6.62533,5.24515,6.94991,6.19027,A
3.53054,5.73497,6.34422,5.11347,6.50467,9.32315,7.12045,4.58017,4.13944,6.52691,5.39315,7.20691,5.11595,8.75434,5.58617,5.94537,B
3.12803,8.49371,6.06332,6.33542,1.79636,10.8643,3.43772,2.7666,3.32808,9.60121,0.644622,8.53318,2.44135,6.18317,3.02457,8.20605,A
8.78627,14.3487,8.82851,8.87948,5.38674,8.74854,7.03112,3.89868,5.98198,9.74879,3.66273,7.84292,3.58839,5.03853,5.43049,9.67285,C
6.82438,12.5702,6.33483,7.95149,3.80454,6.12015,7.55122,6.74677,7.48343,11.8348,8.71149,11.5161,2.40904,8.33384,4.30118,7.43032,C
5.81636,13.9256,7.41765,7.84923,3.7225,8.90846,2.68955,2.44151,1.87606,7.33892,2.58775,9.95252,5.98766,4.97533,4.24471,7.07253,A
2.5713,10.4742,5.17553,6.31895,2.27063,8.17564,3.81261,0.953896,2.49709,6.36315,1.1588,6.45608,1.68042,5.50139,3.00289,7.54856,A
6.26598,11.1592,8.92451,8.42246,7.14656,10.8084,3.89592,4.54888,4.82993,8.42836,4.99068,8.76186,6.30221,7.74087,5.6488,7.46549,A
7.50739,11.2946,8.02437,9.44682,6.68045,7.66478,7.06709,2.40054,5.09002,8.79174,4.29683,4.88994,2.68022,6.22601,4.80823,8.09698,B
2.7213,6.36432,4.2008,4.6612,4.49904,7.0418,6.63562,6.1307,6.10985,6.75165,6.72345,6.24176,1.36916,7.97031,5.85901,8.74208,B
2.80147,6.35217,4.50215,4.7825,3.16711,9.6284,4.95017,2.38219,4.14851,10.0258,2.28939,7.35959,2.41629,6.34878,3.99449,8.27334,B
4.40032,8.4778,5.6912,6.00454,5.88343,10.4672,6.89481,3.33556,5.16733,10.3045,3.79945,5.6601,2.83962,7.66722,5.0755,10.3145,B
3.36455,9.54935,6.35837,6.8417,4.56514,7.9578,3.50741,1.74915,1.67625,8.236,-0.0656635,8.05265,3.48114,5.4271,3.69247,7.6523,A
2.55605,8.74705,4.30001,6.56961,3.44272,11.9292,4.60096,2.39329,1.35535,10.3947,1.12765,8.11579,1.78147,6.63858,2.84606,9.2655,A
-11.8416,-0.0722883,-2.08727,4.55548,-3.41213,7.75325,21.5257,6.83548,-1.88895,8.05204,-6.7587,-3.77929,-6.66796,11.1807,5.23544,0.247729,B
1.23854,0.281865,1.4881,-0.581072,-2.08162,4.94247,6.48309,2.7561,0.846992,8.74489,4.24795,10.7488,0.438022,9.18104,0.35922,9.18888,A
5.05364,4.96199,6.33781,4.17172,1.9446,11.0746,0.847752,2.84583,-0.944038,9.72223,2.95701,9.80782,2.90352,5.36267,1.63626,8.71176,A
4.91613,11.1067,6.62782,6.76559,6.18846,9.59421,6.77975,2.22781,5.04205,6.26418,4.42207,7.54493,4.09008,7.68858,5.61213,6.10523,B
-58.4547,-3.06628,-57.3837,-42.1939,-86.6095,-129.037,88.9579,-42.9934,-9.44307,3.89588,-13.2515,8.10467,-13.6066,54.2691,-73.6666,-30.3003,Unknown
-18.8638,46.3383,3.82257,51.7926,38.7428,17.1121,1.13125,11.1836,-31.036,27.3771,-12.9316,-15.9836,6.07429,14.1269,33.4859,-6.47421,Unknown
3.37945,4.59703,4.65064,4.67514,4.20342,6.44113,6.64832,4.96487,4.249,7.26312,5.22274,6.62948,3.72957,8.45545,5.35001,6.96277,B
3.95487,9.59525,4.61356,7.7572,4.1246,5.82875,8.57682,7.11126,5.28843,9.566,6.47883,8.64449,4.05701,9.40405,6.15057,9.26734,B
5.35871,9.60061,5.09581,5.14021,4.44042,7.71287,4.77828,3.44527,4.26561,9.46384,4.16966,6.55476,3.45546,7.52839,4.85558,9.30857,B
3.83477,5.62099,5.08013,4.18226,2.83319,9.97936,4.5782,3.4269,4.31554,8.08935,2.9531,8.56383,2.24558,7.6107,2.88838,8.48735,B
5.86375,11.2303,6.05624,6.33493,5.66287,7.08149,8.71948,3.72915,4.4547,8.03942,8.15174,6.58946,6.78213,9.8016,7.58221,9.91343,C
4.9528,10.3938,7.16927,9.01096,4.70594,6.81461,4.21476,1.66949,1.201,5.29911,4.20967,10.9266,5.39983,6.66297,2.82034,7.62369,B
2.35459,6.54623,4.26236,4.47703,2.77782,8.40593,2.12236,2.4198,1.52911,7.28594,1.94296,7.92453,2.13788,5.9567,2.89968,7.05546,A
3.0971,5.83554,4.7909,4.69452,3.71107,9.46922,7.15375,2.04409,4.35479,9.42273,3.61878,7.1431,3.82323,7.23663,5.04489,11.189,B
2.65668,5.89271,3.67184,4.25096,1.5526,5.74717,5.97068,6.65273,7.71161,6.19075,4.46958,11.2407,1.30273,7.7545,3.09056,7.889,C
5.58564,9.92016,6.18295,6.00654,3.42216,6.57738,4.61929,5.11861,5.55546,7.16373,3.78711,8.94895,2.74916,7.12245,4.67258,7.6807,B
3.23015,5.39798,5.80207,4.929,4.17312,9.87624,2.866,2.90997,2.71182,8.49581,2.04676,8.58498,2.79322,7.01333,3.13253,7.88875,A
